p_centroid,p_bead,span_05,span_10,span_15,span_20,Rg2_nm2,Vmean_eV,mean_x_centroid_nm,mean_y_centroid_nm,max_bead_radius_nm,P,Ex_eV_per_nm,Ex_meV_per_nm,asymmetry_eV,Rwall_nm,seed,n_samples,acceptance_local,acceptance_staging,acceptance_global,wall_test
0.5057777777777778,0.501375,0.2248888888888889,0.16666666666666666,0.12844444444444444,0.10888888888888888,7.58163468610872,-0.0379474860212816,-0.127972471694835,-0.002338307333746902,15.259561418589108,64,-0.000441376798090747,-0.44137679809074704,0.006,20.0,420203,2250,0.9144472222222222,0.24086666666666667,0.4694505494505494,crossing
0.47155555555555556,0.4689861111111111,0.22,0.16133333333333333,0.12844444444444444,0.10177777777777777,7.405116654332613,-0.03802577769301466,-0.45376049003467606,-0.021276056828083045,15.934364913562563,64,-0.000441376798090747,-0.44137679809074704,0.006,20.0,420204,2250,0.9146798611111111,0.24183333333333334,0.4713155842709146,crossing
0.5768888888888889,0.5700763888888889,0.21688888888888888,0.1622222222222222,0.13377777777777777,0.10577777777777778,7.334916612150046,-0.038284160827153066,0.5532704325936578,-0.015082145887870404,15.62058890354169,64,-0.00040906179809074703,-0.40906179809074705,0.006,20.0,420300,2250,0.914365625,0.23514444444444443,0.4726221516834826,crossing
0.5462222222222223,0.5434236111111111,0.19777777777777777,0.14666666666666667,0.11777777777777777,0.09333333333333334,7.195275500306704,-0.03822907689712507,0.31178241824446457,-0.005450803439434439,15.400239229508603,64,-0.00040906179809074703,-0.40906179809074705,0.006,20.0,420301,2250,0.9143770833333333,0.23376666666666668,0.4694924707194646,crossing
0.49777777777777776,0.49694444444444447,0.21733333333333332,0.15644444444444444,0.12577777777777777,0.09244444444444444,7.387595940313205,-0.03790145701025139,-0.19483055258423285,-0.02754875028084535,16.177582781264743,64,-0.00040906179809074703,-0.40906179809074705,0.006,20.0,420302,2250,0.9145527777777778,0.2431222222222222,0.47915747684164095,crossing
0.6133333333333333,0.6025069444444444,0.2088888888888889,0.15555555555555556,0.11911111111111111,0.10088888888888889,7.377077905836279,-0.03823635782232557,0.9038991183755025,0.008929840758735966,14.251185728874132,64,-0.00040906179809074703,-0.40906179809074705,0.006,20.0,420303,2250,0.9145065972222223,0.23177777777777778,0.46796137809962696,crossing
0.5751111111111111,0.5711944444444444,0.21511111111111111,0.15511111111111112,0.12577777777777777,0.10088888888888889,7.338345662918574,-0.03811752145015105,0.5844030425155365,-0.0034797903451453623,16.24444805954194,64,-0.00040906179809074703,-0.40906179809074705,0.006,20.0,420304,2250,0.9144170138888889,0.23722222222222222,0.4829803747643863,crossing
0.5666666666666667,0.5593958333333333,0.21733333333333332,0.15866666666666668,0.12266666666666666,0.10222222222222223,7.38612277340289,-0.038090805154090246,0.4720418890488069,0.02441412584774855,15.976251821071914,64,-0.000376746798090747,-0.37674679809074696,0.006,20.0,420400,2250,0.9144326388888889,0.23965555555555557,0.4789851075565361,crossing
0.6155555555555555,0.6085416666666666,0.21422222222222223,0.15422222222222223,0.11866666666666667,0.09022222222222222,7.303208150270844,-0.0382212966286222,0.9729393798087704,-0.016283406518469153,14.91337026387005,64,-0.000376746798090747,-0.37674679809074696,0.006,20.0,420401,2250,0.9144260416666666,0.23426666666666668,0.4637953941541187,crossing
0.5551111111111111,0.5509305555555556,0.20266666666666666,0.1448888888888889,0.11333333333333333,0.088,7.210199223333648,-0.038241631015212725,0.37907551670168366,-0.0024519092350653755,15.228441591302529,64,-0.000376746798090747,-0.37674679809074696,0.006,20.0,420402,2250,0.9143333333333333,0.2328111111111111,0.480743838028169,crossing
